491
0.02	0.03659164451054786	0.0036564244755176068	0.11285552154178702
0.022	0.06023405390009852	0.00675705662457522	0.12713169713356773
0.024	0.08806588072733273	0.010892373859616817	0.14033569774810703
0.026000000000000002	0.1185795702522458	0.015936462137074274	0.15239991289206933
0.028000000000000004	0.1505223648390302	0.021721461799380844	0.16332970087053106
0.03	0.18296157689553405	0.028074455622753774	0.17317645666559103
0.032	0.21525241455597133	0.0348375600797402	0.18201692114487875
0.034	0.24697625246541763	0.04187631751720029	0.1899387100557687
0.036000000000000004	0.2778798474844886	0.04908129008675294	0.1970309624327596
0.038	0.3078257424919272	0.056366260689159335	0.2033787659655921
0.04	0.33675517778061126	0.06366507079859131	0.20906016562670063
0.042	0.3646616689268771	0.07092817959782638	0.21414483421931393
0.044000000000000004	0.39157274994102653	0.078119459889199	0.2186937510806746
0.046000000000000006	0.4175376357887294	0.08521343233326242	0.22275945142977097
0.048	0.44261904887953807	0.09219297948536923	0.22638656707875834
0.05	0.46688792508709387	0.09904750733223792	0.22961248812740306
0.052000000000000005	0.4904200926823101	0.10577149392858123	0.23246804712629016
0.054	0.5132942976445335	0.11236335928719166	0.23497817315886205
0.056	0.535591148116344	0.11882459545140203	0.23716249196734673
0.058	0.5573926894089811	0.12515910425796195	0.23903586577484381
0.060000000000000005	0.5787824161968116	0.13137269955277175	0.2406088769961307
0.062000000000000006	0.5998455935301893	0.13747273917086655	0.24188826629910673
0.064	0.6206698024302352	0.1434678593051485	0.24287733917069249
0.066	0.6413456558900157	0.1493677899478827	0.24357635729357352
0.068	0.6619676513512129	0.15518323491476785	0.2439829321647574
0.06999999999999999	0.6826351394588963	0.1609258038093254	0.24409243873609104
0.072	0.7034533979991932	0.16660798628117082	0.243898466399679
0.074	0.7245348058066198	0.17224316125947262	0.2433933232136728
0.076	0.746000114939332	0.17784563563318806	0.24256860658624682
0.078	0.7679798210952	0.18343070821200555	0.24141584938641997
0.08	0.7906156323746029	0.1890147558207032	0.23992724434090784
0.082	0.8140620352088248	0.19461533911795997	0.238096441447064
0.08399999999999999	0.8384879535560722	0.20025132623382602	0.2359194030678763
0.086	0.8640784932068443	0.20594303261854294	0.23339528982353663
0.088	0.8910367570396376	0.21171237560738926	0.2305273382623694
0.09	0.9195857090636834	0.21758304213974958	0.22732367998394912
0.092	0.9499700547674561	0.22358066782532787	0.22379804322665336
0.094	0.9824580912927976	0.2297330247742478	0.21997027387870555
0.096	1.0173434733116882	0.23607021774029208	0.21586661617894295
0.09799999999999999	1.0549467923525162	0.24262487762193322	0.21151970149968002
0.09999999999999999	1.0956169028492044	0.24943235962642618	0.20696821697880977
0.102	1.1397318300728196	0.25653092793808985	0.20225624526857894
0.104	1.1876991248022832	0.2639619265161824	0.19743230102384923
0.106	1.2399554707424207	0.27176992421426877	0.1925481171236095
0.108	1.2969653293943204	0.28000282321470876	0.18765725975004602
0.11	1.3592183795472472	0.28871191734672097	0.18281366840381513
0.112	1.4272254891421279	0.2979518847686725	0.17807022275023207
0.114	1.501512950227163	0.3077806975673774	0.17347743190045484
0.11599999999999999	1.5826147196969997	0.3182594292901356	0.16908232456348807
0.118	1.6710624471683126	0.3294519405899763	0.16492759347342922
0.12	1.7673731446611298	0.34142442335961265	0.16105101866541008
0.122	1.8720344683798014	0.3542447854615059	0.15748516579333002
0.124	1.985487745427545	0.36798186172795383	0.15425733131852867
0.126	2.1081090885706244	0.3827044428283725	0.1513896884890313
0.128	2.2401891932563465	0.39848012205969674	0.14889957761881376
0.13	2.3819126869479508	0.4153739711908305	0.14679988111833306
0.132	2.5333381743233057	0.43344706988699744	0.1450994269916272
0.134	2.6943803552169427	0.45275492824422253	0.14380337260723242
0.136	2.8647957399561	0.4733458573921493	0.14291353186908837
0.138	3.0441735022118865	0.49525935734183524	0.14242862199741904
0.14	3.231932853908417	0.5185246023160406	0.14234441976668658
0.14200000000000002	3.427327980289417	0.5431591096878087	0.1426538302750491
0.14400000000000002	3.629461045011395	0.5691676776302521	0.1433468833494953
0.14600000000000002	3.837303108771025	0.5965416675701333	0.14441068281668654
0.14800000000000002	4.0497220769815225	0.6252586904314302	0.14582934139689188
0.15000000000000002	4.265516101824718	0.6552827316664509	0.1475839382306913
0.15200000000000002	4.483450314468305	0.6865647211884411	0.14965253640074505
0.15400000000000003	4.702294442215391	0.7190435240716994	0.15201029391257195
0.156	4.920858821921125	0.7526472993544291	0.1546296934347477
0.158	5.138026558577255	0.7872951509952851	0.15748090426076808
0.16	5.3527800511093035	0.8228989793492582	0.16053227562071865
0.162	5.564220734777701	0.8593654347572468	0.16375094537097074
0.164	5.7715815721919235	0.8965978769610847	0.1671035342574117
